751,0 2,0 2,96633083192 0,567016977901 0,567288 0,0141571 0,0127951 0,0135701 S
875,0 2,0 3,03432312531 0,563189601221 0,567288 0,0141571 0,0127951 0,0135701 S
931,0 2,0 2,69762229904 0,565317223064 0,567288 0,0141571 0,0127951 0,0135701 S
62,0 2,00000136426 3,07209793424 0,559771230579 0,571877 0,0115625 0,0105159 0,011121 N
196,0 2,10359516492 2,60748434055 0,510407911789 0,588363 0,0108908 0,00987159 0,0104669 N
224,0 2,07584121675 3,45422306027 0,497785518609 0,588363 0,0108908 0,00987159 0,0104669 S
355,0 2,15783667199 2,70507181425 0,51489211457 0,588363 0,0108908 0,00987159 0,0104669 S
417,0 2,0 2,90731277362 0,515721485029 0,588363 0,0108908 0,00987159 0,0104669 S
569,0 2,0 2,60037575965 0,498518604881 0,588363 0,0108908 0,00987159 0,0104669 S
678,0 2,38116750043 2,98392804592 0,520506948669 0,588363 0,0108908 0,00987159 0,0104669 S
704,0 2,0 2,92502351489 0,504029378787 0,588363 0,0108908 0,00987159 0,0104669 S
808,0 2,0056989051 2,72181344443 0,523835776389 0,588363 0,0108908 0,00987159 0,0104669 S
959,0 2,0170074717 3,3947436728 0,491596134499 0,588363 0,0108908 0,00987159 0,0104669 S
26,0 2,0 2,57367358233 0,479204318984 0,59779 0,00906811 0,00822819 0,00867055 N
119,0 2,0 3,31603816902 0,453880596024 0,59779 0,00906811 0,00822819 0,00867055 S
238,0 2,00311964024 3,48770813474 0,452627598263 0,59779 0,00906811 0,00822819 0,00867055 S
342,0 2,48007412243 2,84546825001 0,454864186039 0,59779 0,00906811 0,00822819 0,00867055 S
439,0 2,22452217159 3,10555760274 0,48322323884 0,59779 0,00906811 0,00822819 0,00867055 S
516,0 2,0 3,15741951373 0,487538762974 0,59779 0,00906811 0,00822819 0,00867055 S
655,0 2,01554245893 3,13745695749 0,454132866166 0,59779 0,00906811 0,00822819 0,00867055 S
813,0 2,12812751179 2,89715161273 0,463025529788 0,59779 0,00906811 0,00822819 0,00867055 S
963,0 2,0 3,05285722099 0,483185625597 0,59779 0,00906811 0,00822819 0,00867055 S
748,0 2,06458444167 6,13828787846 0,506610195732 0,611275 0,00897331 0,00823064 0,00851013 N
11,0 2,02316162476 3,02335761364 0,419813717968 0,614437 0,00742514 0,00670994 0,00714773 N
188,0 2,23507209245 2,66716942747 0,429873856197 0,614437 0,00742514 0,00670994 0,00714773 S
229,0 2,0 2,62316437627 0,417851321463 0,614437 0,00742514 0,00670994 0,00714773 S
335,0 2,02397789975 2,6462457842 0,438315668595 0,614437 0,00742514 0,00670994 0,00714773 S
461,0 2,33021592928 3,04890864506 0,443105931123 0,614437 0,00742514 0,00670994 0,00714773 S
543,0 2,0195951294 2,548415012 0,416229396578 0,614437 0,00742514 0,00670994 0,00714773 S
649,0 2,13482352564 3,30438834863 0,422156056137 0,614437 0,00742514 0,00670994 0,00714773 S
801,0 2,0 2,78355470182 0,418728308885 0,614437 0,00742514 0,00670994 0,00714773 S
915,0 2,0 2,96315521697 0,418784966875 0,614437 0,00742514 0,00670994 0,00714773 S
720,0 2,00136676063 2,86405749511 0,398756230509 0,628389 0,00650833 0,00588966 0,00621115 N
29,0 2,0 4,03621999959 0,387786121852 0,631133 0,00581047 0,00528148 0,00556787 N
159,0 2,06216413605 4,30880282068 0,395363020266 0,631133 0,00581047 0,00528148 0,00556787 S
262,0 2,13255466237 3,60379691669 0,374372655407 0,631133 0,00581047 0,00528148 0,00556787 S
365,0 2,0 3,98731199122 0,39790352006 0,631133 0,00581047 0,00528148 0,00556787 S
485,0 2,32233736697 3,64887869538 0,381345903117 0,631133 0,00581047 0,00528148 0,00556787 S
579,0 2,43936119478 3,93450220291 0,39909636392 0,631133 0,00581047 0,00528148 0,00556787 S
692,0 2,01336234653 3,64557651601 0,386470340662 0,631133 0,00581047 0,00528148 0,00556787 S
825,0 2,00119968132 4,13504660086 0,367836750632 0,631133 0,00581047 0,00528148 0,00556787 S
994,0 2,1744116332 3,69019421576 0,40267127015 0,631133 0,00581047 0,00528148 0,00556787 S
61,0 2,0 2,9290207097 0,352020164865 0,64904 0,0048614 0,00438096 0,00457561 S
276,0 2,03225639867 2,67841937258 0,344191209767 0,64904 0,0048614 0,00438096 0,00457561 S
465,0 2,00768459806 2,99939973589 0,353145163657 0,64904 0,0048614 0,00438096 0,00457561 S
576,0 2,20692209666 2,70939416046 0,345948619365 0,64904 0,0048614 0,00438096 0,00457561 S
739,0 2,39839219226 3,25257545949 0,370830165171 0,64904 0,0048614 0,00438096 0,00457561 S
938,0 2,0 2,5827664345 0,367861694609 0,64904 0,0048614 0,00438096 0,00457561 S
197,0 2,0 2,0 0,357960602073 0,658577 0,00551113 0,00494194 0,00529456 N
347,0 2,20894374029 3,65355384227 0,34905782339 0,65892 0,00444588 0,0039587 0,00415919 S
646,0 2,0 4,23075468924 0,32816661701 0,65892 0,00444588 0,0039587 0,00415919 S
899,0 2,0 6,12691698646 0,353321285556 0,66153 0,0046932 0,00427781 0,00440184 N
88,0 2,27132940517 2,69243552132 0,307577797806 0,667173 0,00401135 0,00358585 0,00381668 S
525,0 2,16420522223 3,0460390794 0,327203293759 0,667173 0,00401135 0,00358585 0,00381668 S
738,0 2,40776323819 3,30517656909 0,300604974561 0,667173 0,00401135 0,00358585 0,00381668 S
406,0 2,00568074554 7,75911859042 0,348500094634 0,675156 0,00421139 0,00384728 0,00395387 S
279,0 2,63922728903 3,62416633128 0,3207766409 0,679144 0,00471416 0,00426083 0,00437535 N
201,0 2,0 3,71154489417 0,28123398663 0,681955 0,00282212 0,002562 0,002621 S
313,0 2,19044859844 4,23094476337 0,301226688257 0,681955 0,00282212 0,002562 0,002621 S
611,0 2,23139895525 4,30123147959 0,267453794946 0,681955 0,00282212 0,002562 0,002621 S
781,0 2,09752373093 3,71164322167 0,262664847522 0,681955 0,00282212 0,002562 0,002621 S
183,0 2,03015854444 2,21509669489 0,30109252741 0,682264 0,00351253 0,00309252 0,00331002 N
896,0 2,17543032086 2,2941016836 0,288351845029 0,682264 0,00351253 0,00309252 0,00331002 S
996,0 2,04485535185 2,0 0,29059442044 0,682264 0,00351253 0,00309252 0,00331002 S
60,0 2,0 2,69523165757 0,237441707296 0,698645 0,00224598 0,00200366 0,00205784 N
192,0 2,0 2,61007628217 0,262046934909 0,698645 0,00224598 0,00200366 0,00205784 S
351,0 2,29169241145 2,72944640607 0,24276441491 0,698645 0,00224598 0,00200366 0,00205784 S
441,0 2,0 3,49073103594 0,25191313326 0,698645 0,00224598 0,00200366 0,00205784 S
591,0 2,01940383598 3,47605926654 0,244184995071 0,698645 0,00224598 0,00200366 0,00205784 S
648,0 2,13798672365 3,3709132323 0,260489872501 0,698645 0,00224598 0,00200366 0,00205784 S
869,0 2,0005637945 3,37588266262 0,238849201052 0,698645 0,00224598 0,00200366 0,00205784 S
981,0 2,0 3,2316456121 0,247339087692 0,698645 0,00224598 0,00200366 0,00205784 S
209,0 2,31598195721 3,17443106606 0,190721779561 0,708029 0,00164594 0,0014135 0,00148235 N
789,0 2,0 3,22968059323 0,212166664088 0,708029 0,00164594 0,0014135 0,00148235 S
15,0 2,0 2,83419509255 0,158736278581 0,721569 0,00132173 0,00109436 0,00111522 S
174,0 2,17789226434 3,29677889833 0,154244084953 0,721569 0,00132173 0,00109436 0,00111522 S
290,0 2,0 2,91616451439 0,160239734514 0,721569 0,00132173 0,00109436 0,00111522 S
366,0 2,15425283827 2,93624027734 0,175097228474 0,721569 0,00132173 0,00109436 0,00111522 S
434,0 2,29151755962 2,99154253869 0,163919685906 0,721569 0,00132173 0,00109436 0,00111522 S
584,0 2,0 2,64272604658 0,154995436688 0,721569 0,00132173 0,00109436 0,00111522 S
656,0 2,2265312144 2,89957057454 0,15105000848 0,721569 0,00132173 0,00109436 0,00111522 S
833,0 2,08372770211 2,60861569949 0,154073582897 0,721569 0,00132173 0,00109436 0,00111522 S
928,0 2,0 2,62878440211 0,152112102027 0,721569 0,00132173 0,00109436 0,00111522 S
797,0 2,0 3,79327517134 0,172919850592 0,72584 0,00141331 0,00116224 0,00118492 N
474,0 2,18711337637 6,33683314349 0,217790463519 0,744286 0,00127126 0,00105903 0,00109671 S
886,0 2,26601187604 5,67396530919 0,195827211631 0,744286 0,00127126 0,00105903 0,00109671 S
164,0 2,01746941614 2,0 0,175288670481 0,744481 0,00108487 0,000878814 0,000907648 S
318,0 2,0 2,0 0,153054108201 0,744481 0,00108487 0,000878814 0,000907648 S
677,0 2,04538060857 2,0 0,163875770733 0,744481 0,00108487 0,000878814 0,000907648 S
986,0 2,0 2,45621956036 0,154594065884 0,744481 0,00108487 0,000878814 0,000907648 S
96,0 2,84149097537 2,0 0,181018832469 0,747324 0,00127895 0,00107993 0,00111729 N
585,0 6,9314106624 2,0 0,0797504187823 0,750825 0,00109182 0,000858648 0,000898873 N
295,0 2,23534045884 4,42374387071 0,141131526683 0,753901 0,000827484 0,000614913 0,000645663 N
2,0 2,0 2,0 0,120901534493 0,759912 0,000615229 0,00043859 0,000453515 S
198,0 2,0 2,18022837732 0,105650403612 0,759912 0,000615229 0,00043859 0,000453515 S
304,0 2,0 2,0 0,121079998057 0,759912 0,000615229 0,00043859 0,000453515 S
462,0 2,00042490291 2,02313172308 0,124858785625 0,759912 0,000615229 0,00043859 0,000453515 S
605,0 2,0 2,0 0,112182425983 0,759912 0,000615229 0,00043859 0,000453515 S
705,0 2,0 2,06718925218 0,105006931897 0,759912 0,000615229 0,00043859 0,000453515 S
884,0 2,0 2,17104312779 0,119501778895 0,759912 0,000615229 0,00043859 0,000453515 S
957,0 2,0 2,0 0,108347875103 0,759912 0,000615229 0,00043859 0,000453515 S
299,0 2,0 6,69492570859 0,0924395774583 0,774405 0,000670587 0,000486303 0,000501837 N
594,0 2,14346955657 2,85827480552 0,068058618312 0,775049 0,000299272 0,000143607 0,000141378 N
30,0 2,0 2,32700530204 0,00496512848939 0,788927 0,000204143 5,26475e-05 5,18143e-05 N
105,0 2,0005036267 2,0 0,00110582166328 0,788927 0,000204143 5,26475e-05 5,18143e-05 S
215,0 2,32779644042 2,18894222177 0,00406757469575 0,788927 0,000204143 5,26475e-05 5,18143e-05 S
330,0 2,06217405452 2,0 0,0403712064373 0,788927 0,000204143 5,26475e-05 5,18143e-05 S
414,0 2,0 2,0 0,0130034708345 0,788927 0,000204143 5,26475e-05 5,18143e-05 S
508,0 2,0 2,0 0,0455164542813 0,788927 0,000204143 5,26475e-05 5,18143e-05 S
604,0 2,0 2,0 0,0164624130732 0,788927 0,000204143 5,26475e-05 5,18143e-05 S
702,0 2,0 2,4737932681 0,0401249558896 0,788927 0,000204143 5,26475e-05 5,18143e-05 S
824,0 2,0 2,0633835571 0,0502810570622 0,788927 0,000204143 5,26475e-05 5,18143e-05 S
927,0 2,0 2,0 0,0455067198491 0,788927 0,000204143 5,26475e-05 5,18143e-05 S
