729 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
776 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
828 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
879 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
943 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
1013 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
1052 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
1100 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
1181 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
1237 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
1287 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
1339 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
1375 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
1444 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
1522 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
1550 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
1630 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
1700 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
1713 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
1770 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
1826 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
1902 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
1941 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
1983 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
2041 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
2088 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
2172 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
2219 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
2276 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
2330 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
2396 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
2439 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
2498 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
2551 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
2619 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
2675 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
2730 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
2775 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
2824 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
2884 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
2952 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
3009 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
3043 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
3102 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
3147 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
3218 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
3304 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
3333 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
3371 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
3441 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
3497 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
3544 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
3591 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
3643 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
3694 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
3758 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
3828 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
3867 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
3915 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
3996 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
4052 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
4102 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
4154 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
4190 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
4259 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
4337 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
4365 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
4445 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
4515 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
4528 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
4585 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
4641 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
4717 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
4756 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
4798 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
4856 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
4903 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
4987 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
5034 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
5091 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
5145 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
5211 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
5254 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
5313 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
5366 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
5434 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
5490 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
5545 4 2 0 0,0834117 0,383713 0,363361 0,373847 S
7 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
62 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
149 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
196 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
225 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
279 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
350 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
407 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
455 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
542 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
565 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
632 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
676 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
764 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
789 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
833 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
883 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
949 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
989 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
1047 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
1125 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
1184 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
1209 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
1278 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
1336 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
1372 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
1452 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
1521 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
1546 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
1635 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
1681 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
1717 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
1772 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
1835 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
1898 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
1934 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
1995 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
2056 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
2110 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
2191 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
2223 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
2259 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
2344 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
2373 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
2425 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
2499 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
2582 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
2598 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
2669 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
2704 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
2794 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
2822 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
2877 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
2964 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
3011 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
3040 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
3094 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
3165 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
3222 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
3270 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
3357 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
3380 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
3447 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
3491 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
3579 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
3604 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
3648 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
3698 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
3764 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
3804 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
3862 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
3940 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
3999 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
4024 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
4093 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
4151 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
4187 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
4267 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
4336 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
4361 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
4450 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
4496 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
4532 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
4587 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
4650 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
4713 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
4749 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
4810 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
4871 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
4925 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
5006 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
5038 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
5074 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
5159 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
5188 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
5240 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
5314 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
5397 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
5413 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
5484 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
5519 5 2 0 0,0629735 0,391495 0,37163 0,381356 S
11 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
63 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
127 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
206 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
254 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
281 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
349 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
395 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
480 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
510 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
572 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
639 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
678 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
753 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
810 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
836 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
900 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
962 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
1036 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
1068 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
1135 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
1195 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
1229 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
1272 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
1358 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
1388 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
1445 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
1523 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
1569 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
1647 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
1706 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
1743 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
1776 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
1836 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
1895 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
1937 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
1984 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
2049 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
2104 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
2160 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
2245 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
2289 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
2338 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
2369 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
2454 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
2488 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
2556 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
2602 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
2689 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
2710 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
2778 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
2826 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
2878 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
2942 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
3021 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
3069 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
3096 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
3164 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
3210 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
3295 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
3325 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
3387 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
3454 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
3493 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
3568 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
3625 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
3651 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
3715 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
3777 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
3851 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
3883 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
3950 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
4010 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
4044 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
4087 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
4173 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
4203 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
4260 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
4338 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
4384 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
4462 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
4521 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
4558 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
4591 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
4651 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
4710 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
4752 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
4799 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
4864 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
4919 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
4975 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
5060 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
5104 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
5153 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
5184 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
5269 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
5303 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
5371 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
5417 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
5504 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
5525 11 2 0 0,0619745 0,418598 0,398414 0,406889 S
52 27 2 0 0,0599365 0,437032 0,417224 0,424583 S
73 26 2 0 0,0599365 0,437032 0,417224 0,424583 S
141 26 2 0 0,0599365 0,437032 0,417224 0,424583 S
170 25 2 0 0,0599365 0,437032 0,417224 0,424583 S
243 25 2 0 0,0599365 0,437032 0,417224 0,424583 S
289 25 2 0 0,0599365 0,437032 0,417224 0,424583 S
345 26 2 0 0,0599365 0,437032 0,417224 0,424583 S
397 26 2 0 0,0599365 0,437032 0,417224 0,424583 S
491 25 2 0 0,0599365 0,437032 0,417224 0,424583 S
514 27 2 0 0,0599365 0,437032 0,417224 0,424583 S
552 26 2 0 0,0599365 0,437032 0,417224 0,424583 S
607 27 2 0 0,0599365 0,437032 0,417224 0,424583 S
674 27 2 0 0,0599365 0,437032 0,417224 0,424583 S
751 26 2 0 0,0599365 0,437032 0,417224 0,424583 S
803 26 2 0 0,0599365 0,437032 0,417224 0,424583 S
837 26 2 0 0,0599365 0,437032 0,417224 0,424583 S
877 27 2 0 0,0599365 0,437032 0,417224 0,424583 S
941 25 2 0 0,0599365 0,437032 0,417224 0,424583 S
1029 25 2 0 0,0599365 0,437032 0,417224 0,424583 S
1077 27 2 0 0,0599365 0,437032 0,417224 0,424583 S
1124 25 2 0 0,0599365 0,437032 0,417224 0,424583 S
1165 25 2 0 0,0599365 0,437032 0,417224 0,424583 S
1234 25 2 0 0,0599365 0,437032 0,417224 0,424583 S
1269 25 2 0 0,0599365 0,437032 0,417224 0,424583 S
1344 26 2 0 0,0599365 0,437032 0,417224 0,424583 S
1387 27 2 0 0,0599365 0,437032 0,417224 0,424583 S
1439 26 2 0 0,0599365 0,437032 0,417224 0,424583 S
1509 26 2 0 0,0599365 0,437032 0,417224 0,424583 S
1554 25 2 0 0,0599365 0,437032 0,417224 0,424583 S
1624 25 2 0 0,0599365 0,437032 0,417224 0,424583 S
1680 26 2 0 0,0599365 0,437032 0,417224 0,424583 S
1733 26 2 0 0,0599365 0,437032 0,417224 0,424583 S
1771 27 2 0 0,0599365 0,437032 0,417224 0,424583 S
1833 25 2 0 0,0599365 0,437032 0,417224 0,424583 S
1897 27 2 0 0,0599365 0,437032 0,417224 0,424583 S
1957 27 2 0 0,0599365 0,437032 0,417224 0,424583 S
2014 27 2 0 0,0599365 0,437032 0,417224 0,424583 S
2034 27 2 0 0,0599365 0,437032 0,417224 0,424583 S
2118 26 2 0 0,0599365 0,437032 0,417224 0,424583 S
2176 25 2 0 0,0599365 0,437032 0,417224 0,424583 S
2252 27 2 0 0,0599365 0,437032 0,417224 0,424583 S
2293 26 2 0 0,0599365 0,437032 0,417224 0,424583 S
2332 25 2 0 0,0599365 0,437032 0,417224 0,424583 S
2407 25 2 0 0,0599365 0,437032 0,417224 0,424583 S
2456 27 2 0 0,0599365 0,437032 0,417224 0,424583 S
2520 26 2 0 0,0599365 0,437032 0,417224 0,424583 S
2537 25 2 0 0,0599365 0,437032 0,417224 0,424583 S
2609 27 2 0 0,0599365 0,437032 0,417224 0,424583 S
2678 27 2 0 0,0599365 0,437032 0,417224 0,424583 S
2755 27 2 0 0,0599365 0,437032 0,417224 0,424583 S
2761 26 2 0 0,0599365 0,437032 0,417224 0,424583 S
2867 27 2 0 0,0599365 0,437032 0,417224 0,424583 S
2888 26 2 0 0,0599365 0,437032 0,417224 0,424583 S
2956 26 2 0 0,0599365 0,437032 0,417224 0,424583 S
2985 25 2 0 0,0599365 0,437032 0,417224 0,424583 S
3058 25 2 0 0,0599365 0,437032 0,417224 0,424583 S
3104 25 2 0 0,0599365 0,437032 0,417224 0,424583 S
3160 26 2 0 0,0599365 0,437032 0,417224 0,424583 S
3212 26 2 0 0,0599365 0,437032 0,417224 0,424583 S
3306 25 2 0 0,0599365 0,437032 0,417224 0,424583 S
3329 27 2 0 0,0599365 0,437032 0,417224 0,424583 S
3367 26 2 0 0,0599365 0,437032 0,417224 0,424583 S
3422 27 2 0 0,0599365 0,437032 0,417224 0,424583 S
3489 27 2 0 0,0599365 0,437032 0,417224 0,424583 S
3566 26 2 0 0,0599365 0,437032 0,417224 0,424583 S
3618 26 2 0 0,0599365 0,437032 0,417224 0,424583 S
3652 26 2 0 0,0599365 0,437032 0,417224 0,424583 S
3692 27 2 0 0,0599365 0,437032 0,417224 0,424583 S
3756 25 2 0 0,0599365 0,437032 0,417224 0,424583 S
3844 25 2 0 0,0599365 0,437032 0,417224 0,424583 S
3892 27 2 0 0,0599365 0,437032 0,417224 0,424583 S
3939 25 2 0 0,0599365 0,437032 0,417224 0,424583 S
3980 25 2 0 0,0599365 0,437032 0,417224 0,424583 S
4049 25 2 0 0,0599365 0,437032 0,417224 0,424583 S
4084 25 2 0 0,0599365 0,437032 0,417224 0,424583 S
4159 26 2 0 0,0599365 0,437032 0,417224 0,424583 S
4202 27 2 0 0,0599365 0,437032 0,417224 0,424583 S
4254 26 2 0 0,0599365 0,437032 0,417224 0,424583 S
4324 26 2 0 0,0599365 0,437032 0,417224 0,424583 S
4369 25 2 0 0,0599365 0,437032 0,417224 0,424583 S
4439 25 2 0 0,0599365 0,437032 0,417224 0,424583 S
4495 26 2 0 0,0599365 0,437032 0,417224 0,424583 S
4548 26 2 0 0,0599365 0,437032 0,417224 0,424583 S
4586 27 2 0 0,0599365 0,437032 0,417224 0,424583 S
4648 25 2 0 0,0599365 0,437032 0,417224 0,424583 S
4712 27 2 0 0,0599365 0,437032 0,417224 0,424583 S
4772 27 2 0 0,0599365 0,437032 0,417224 0,424583 S
4829 27 2 0 0,0599365 0,437032 0,417224 0,424583 S
4849 27 2 0 0,0599365 0,437032 0,417224 0,424583 S
4933 26 2 0 0,0599365 0,437032 0,417224 0,424583 S
4991 25 2 0 0,0599365 0,437032 0,417224 0,424583 S
5067 27 2 0 0,0599365 0,437032 0,417224 0,424583 S
5108 26 2 0 0,0599365 0,437032 0,417224 0,424583 S
5147 25 2 0 0,0599365 0,437032 0,417224 0,424583 S
5222 25 2 0 0,0599365 0,437032 0,417224 0,424583 S
5271 27 2 0 0,0599365 0,437032 0,417224 0,424583 S
5335 26 2 0 0,0599365 0,437032 0,417224 0,424583 S
5352 25 2 0 0,0599365 0,437032 0,417224 0,424583 S
5424 27 2 0 0,0599365 0,437032 0,417224 0,424583 S
5493 27 2 0 0,0599365 0,437032 0,417224 0,424583 S
5570 27 2 0 0,0599365 0,437032 0,417224 0,424583 S
40 6 3 0 0,0475216 0,459573 0,445796 0,456496 S
164 6 3 0 0,0475216 0,459573 0,445796 0,456496 S
221 6 3 0 0,0475216 0,459573 0,445796 0,456496 S
244 6 3 0 0,0475216 0,459573 0,445796 0,456496 S
303 6 3 0 0,0475216 0,459573 0,445796 0,456496 S
348 6 3 0 0,0475216 0,459573 0,445796 0,456496 S
426 6 3 0 0,0475216 0,459573 0,445796 0,456496 S
493 6 3 0 0,0475216 0,459573 0,445796 0,456496 S
515 6 3 0 0,0475216 0,459573 0,445796 0,456496 S
598 6 3 0 0,0475216 0,459573 0,445796 0,456496 S
645 6 3 0 0,0475216 0,459573 0,445796 0,456496 S
691 6 3 0 0,0475216 0,459573 0,445796 0,456496 S
746 6 3 0 0,0475216 0,459573 0,445796 0,456496 S
814 6 3 0 0,0475216 0,459573 0,445796 0,456496 S
861 6 3 0 0,0475216 0,459573 0,445796 0,456496 S
892 6 3 0 0,0475216 0,459573 0,445796 0,456496 S
937 6 3 0 0,0475216 0,459573 0,445796 0,456496 S
992 6 3 0 0,0475216 0,459573 0,445796 0,456496 S
1084 6 3 0 0,0475216 0,459573 0,445796 0,456496 S
1123 6 3 0 0,0475216 0,459573 0,445796 0,456496 S
1258 6 3 0 0,0475216 0,459573 0,445796 0,456496 S
1282 6 3 0 0,0475216 0,459573 0,445796 0,456496 S
1346 6 3 0 0,0475216 0,459573 0,445796 0,456496 S
1412 6 3 0 0,0475216 0,459573 0,445796 0,456496 S
1477 6 3 0 0,0475216 0,459573 0,445796 0,456496 S
1526 6 3 0 0,0475216 0,459573 0,445796 0,456496 S
1707 6 3 0 0,0475216 0,459573 0,445796 0,456496 S
1748 6 3 0 0,0475216 0,459573 0,445796 0,456496 S
1809 6 3 0 0,0475216 0,459573 0,445796 0,456496 S
1863 6 3 0 0,0475216 0,459573 0,445796 0,456496 S
1924 6 3 0 0,0475216 0,459573 0,445796 0,456496 S
1978 6 3 0 0,0475216 0,459573 0,445796 0,456496 S
2012 6 3 0 0,0475216 0,459573 0,445796 0,456496 S
2085 6 3 0 0,0475216 0,459573 0,445796 0,456496 S
2123 6 3 0 0,0475216 0,459573 0,445796 0,456496 S
2187 6 3 0 0,0475216 0,459573 0,445796 0,456496 S
2237 6 3 0 0,0475216 0,459573 0,445796 0,456496 S
2307 6 3 0 0,0475216 0,459573 0,445796 0,456496 S
2353 6 3 0 0,0475216 0,459573 0,445796 0,456496 S
2388 6 3 0 0,0475216 0,459573 0,445796 0,456496 S
2465 6 3 0 0,0475216 0,459573 0,445796 0,456496 S
2546 6 3 0 0,0475216 0,459573 0,445796 0,456496 S
2644 6 3 0 0,0475216 0,459573 0,445796 0,456496 S
2700 6 3 0 0,0475216 0,459573 0,445796 0,456496 S
2749 6 3 0 0,0475216 0,459573 0,445796 0,456496 S
2795 6 3 0 0,0475216 0,459573 0,445796 0,456496 S
2855 6 3 0 0,0475216 0,459573 0,445796 0,456496 S
2979 6 3 0 0,0475216 0,459573 0,445796 0,456496 S
